text,label1,label2
"by Kevin.L. posted on 5:23am,, 6 September2014 Posted I read the ""Ginger Panko Pizza is like getting a slice of meat from a pizza"", you guys should read about all the places, if they give you any extra free pizzas, I won't go there.",Business Category: Restaurants,Review Stars: 1.0
This restaurant was just too hard. I had never served a food that looked really good inside but not on the outside. My second complaint was its high priced food service which I wasn't particularly interested in seeing when visiting the local area. (As much as I enjoy a local restaurant the location here really ruins your day,Business Category: Restaurants,Review Stars: 1.0
"[email protected] or, 』[contact email], they would never send us back. That's not good company business!! My friends I got a similar type customer in her hotel (who had to explain in less than 20 words to the person it was that this lady was just so mean for some",Business Category: Restaurants,Review Stars: 1.0
"http://t.co/tBtYYwfV6q — Rakey Jones 🎉 (@TookayJones) February 7, 2012 Seriously. The place does not have the food. My wife and I just ordered chicken pox for our Christmas lunch. How in the name",Business Category: Restaurants,Review Stars: 1.0
Noticing our departure I walked straight to the nearest restroom and made my way there (see the photo of the two who were waiting at our next location below). The manager was very unimpressed when I said it. After about 5 min. and he said we've all eaten with the ladies here for several weeks,Business Category: Restaurants,Review Stars: 1.0
You are viewing from the inside. Please enter a valid email address with your username. I won't spam you with spam email - i'm trying as hard as i can not send the email to you. This is definitely an upscale food. The menu is quite diverse so if it is a small business restaurant we may,Business Category: Restaurants,Review Stars: 1.0
"The food that I had was good tasting for the money but if you are just checking out something you won't make much. The menu was kind of small and hard to navigate. I have to ask the staff, the food did not come without your express agreement. This restaurant had the ""worst service available at the lowest",Business Category: Restaurants,Review Stars: 1.0
This was not a restaurant of quality or high quality... and it was certainly not an easy place to eat here. You'll just look inside for a second or two after they get their order back. No one else is serving at all and no one has their orders delivered and delivered. Most restaurant food we get served,Business Category: Restaurants,Review Stars: 1.0
"""We thought you had eaten here for lunch and didn't have our pick and order or the name of the restaurant (because I do not like the business). The place smells bad. I tried your chicken last year and the food smelled amazing!"" *No food or sauce* ""So I was thinking, what happened to",Business Category: Restaurants,Review Stars: 1.0
"This would have been a big surprise if the restaurant we went to couldn't have done something even remotely like this! They also were very fast and have lots of service "" That waiter took me 10 mins out of my wait order, when the next call came in I just said ok but no, I had",Business Category: Restaurants,Review Stars: 1.0
"My friend was super-surprised at how they treated us. If I ever got the chance to meet people who didn't come from here for an ""interior food experience,"" then they'll never have any problem making me go for their expensive appetizer - this is a shame - and never try out other than",Business Category: Restaurants,Review Stars: 1.0
"(The owner does not have any service that day.) Posted by: Dave.5 on March 16, 2018 1:12 AM We got an e... Read More I was just talking about these as you mentioned before but they had that extra large oven. I like their small version of my pizza sauce",Business Category: Restaurants,Review Stars: 1.0
"I thought there would be a change. I ordered from home and it had just shipped out and then on my way to work in about three-quarters hour. The chain employee at Walmart did not pay my bill and said that they could not handle a bag of sandwiches for just a week. To my amazement,",Business Category: Restaurants,Review Stars: 1.0
Review Summary: I ordered this meal because I am looking for fast food. The wait time of 8pm-1am was pretty short - and they would have to come in at 1:30 on my 3rd Wednesday of that week for me and two 5 minute wait with that same wait times with them waiting.,Business Category: Restaurants,Review Stars: 1.0
Based to a specific state and was surprised and annoyed to find fried sous-chef all packed in plastic and uneaten (even that soul of your meal comes out wet). Some reviews stated that the rice was almost 'frozen. After seeing what had been prepared I knew this is a really sloppy,Business Category: Restaurants,Review Stars: 1.0
5/4 5/11 4/22/2012 2:28:42 This tasted awful and lacked some of the flavor of a typical restaurant but this was ok for this family. It was quite flavorful and my son would often make the same suggestion he usually made to his daughters. Overall not my cup of tea,Business Category: Restaurants,Review Stars: 1.0
"Based on Business Category: Restaurants Review Stars: 1.0, please rephrase the following sentences concisely: I hope someone had noticed when I mentioned that one of his last two places is not that good. - How could the owner want that at the end of every meal that was a 'no?' I don't ever have tacos here. He was trying to buy it as a last resort and it turned out to be",Business Category: Restaurants,Review Stars: 1.0
I couldn't place any recommendations on the menu or the price of the sauce and the order came around quickly for me. Would probably have put my money on another choice but this restaurant is really on time to satisfy. Taste: Everything you would expect from something in the market for food. There was also a,Business Category: Restaurants,Review Stars: 1.0
"My food was left for a long time and was even spoiled before I got to work! If people were paying attention when buying what they ate, it could have been very expensive in such amounts. People seemed totally clueless about the problems facing local restaurants and the fact there should be a system of delivery. I tried the hamb",Business Category: Restaurants,Review Stars: 1.0
Posted by: Mark at 8/22/2018 07:59:29 PM Good pizza. I tried the Pizza Palace but they are the worst Pizza Deli in Boston. One thing I know for sure...the reviews in this website ARE AWESOME! Great tasting delicious Pizza * A,Business Category: Restaurants,Review Stars: 1.0
"After waiting three hours in a row, I was left completely unsatisfied when my order was brought out. There was nothing on the side that made it easy for me as most people I spoke with would go for some of what they ordered or thought would fit the bill with the least amount of time being in the wrong house",Business Category: Restaurants,Review Stars: 1.0
"then had to return their order, I told them it should be at least 1-2 minutes and didn't think it would get better. In short they refused and got another 2 hours in from what they ordered at 5pm. A lot of great customer service, clean bar, and I was even able to walk the",Business Category: Restaurants,Review Stars: 1.0
"Our waitress said the wait time was 20 minutes They weren't making anything and she kept saying 'it's all over.' Then she threw me out on the table. Then all the others started to come to the restaurant in droves, because we had not had a single good meal yet, but I have yet to",Business Category: Restaurants,Review Stars: 1.0
"But it is an extremely annoying part that people don't get enough in the restaurant. After the initial time, it seemed like this would never be done to any other place! It really annoys people to even ask about orders on that platform! So I try and avoid asking about what order I ordered. We don",Business Category: Restaurants,Review Stars: 1.0
"I got the chicken. It came out fine but when it comes to our order we were told ""this chicken is only a ""low"" for its quality!"" I've been using those reviews in restaurant reviews for years and now the staff was in my face! They did not come with the other items for me!!",Business Category: Restaurants,Review Stars: 1.0
"I think we were really served up at one bad place. For the BEST of brunch with the highest of prices! Took us 15 minutes to reach our goal for this trip. The other side. While our initial destination didn't offer up the most options, this meal lasted for nearly two hours,",Business Category: Restaurants,Review Stars: 1.0
"Crazy, huh? I thought the place was so nice. They had one of the best ices to this place but they just weren't good. It was like something outlier would set up when we made our way on. Anyway. As usual I got stuck here too. And I told a waiter I knew",Business Category: Restaurants,Review Stars: 1.0
"Posted By: Nick | Tue 3 Feb 2006 03:22:21 PM No: It's ok. I wasn't eating anything, except that chicken noodle with mushroom-based sauce on it. Maybe they'll send back the plate instead or something. There were already an additional 30 to 40 more things in the building",Business Category: Restaurants,Review Stars: 1.0
Posted by Kevin L. at 3:49 PM It's like you went shopping and was like a dog and walked right back out. That's how bad it is to put on food in here. It is super annoying and will never get out of here and they don't care what I order. The only,Business Category: Restaurants,Review Stars: 1.0
"Based on Business Category: Restaurants Review Stars: 1.0, please rephrase the following sentences with imagination: A lot of people hate shikatsu, and the answer is usually sushi. My answer should definitely be nothing more than that it's better than anything. There is simply no way to know whether an oyster is good enough, the quality of its seafood, or not. What do you want if this kind is",Business Category: Restaurants,Review Stars: 1.0
"Located at 2114 State St. NE, this was my first visit to an authentic Mexican restaurant and was definitely one that I will continue to go to! The food was excellent...well done, no need to be worried about anything else in there. However, the service was bad. While we were about to begin",Business Category: Restaurants,Review Stars: 1.0
"Posted by c_gullell on February 4, 2013 - First, I am glad to announce a quick one. All in all a great Japanese restaurant. Their Japanese version of Shikata - is the best kind of Japanese seafood I've ever eaten, so if the sushi is raw you won't like it",Business Category: Restaurants,Review Stars: 1.0
"the dishes a little better, and then when i brought my food the food was gone. A person who came in for us asked me if i knew all the ingredients for our table for that very good and tasty dish. I had no information whatsoever. She said something to that effect that we need some ingredients to make the",Business Category: Restaurants,Review Stars: 1.0
"The restaurant did not make the ""perfect"" food. Our food order had had an overwhelming amount of flavor that had no flavor whatsoever on our plate. No ""cheeses""! I know some have said on multiple occasions when I read online reviews that this restaurant does not know best. There are two items",Business Category: Restaurants,Review Stars: 1.0
"The service on our last trip was awful. When we were eating, our tablemates took the order with food and asked us to order the exact amount they had. We even had to wait 30 seconds for the food that our guests had ordered. To our surprise our waiter was very understanding and kind to both of us",Business Category: Restaurants,Review Stars: 1.0
"(the server got out and was getting angry when they stopped getting our orders) he took us into our next round of orders to ensure we hadn't missed a dime when ordering a piece of pizza for ourselves! One thing, this is NOT my first foray into culinary fare. Last year I spent the last several",Business Category: Restaurants,Review Stars: 1.0
"But if there's no more, there is a better service of service out right here...and a nicer restaurant on the block where they keep serving us good value to our dollars. Posted 01/02/15 This place sucks. I am extremely surprised I didn't notice. Their service also sucks that you had",Business Category: Restaurants,Review Stars: 1.0
"But, then I came to a very nice and nice restaurant, which was a good place to start. It opened a little before noon and got back in after a while to take us for a round trip. Once I left the parking lot, the waitress left. She went out with her friends to buy some more chicken",Business Category: Restaurants,Review Stars: 1.0
"The restaurant was very nice but the waitstaff was not attentive. Although we weren't here because we wanted some sort of treat on dessert to eat with the people there but you know what we always recommend, the other customer in the counter asked to go pick their food up. While I was at work it went on",Business Category: Restaurants,Review Stars: 1.0
"An unfulfilled order was handed to us again which we then proceeded to eat instead of getting on his plate. The staff would bring him the most delicious food to dinner, without telling me what the other diners ate. At this point I realized that the experience in all my interactions with them might be too bad.",Business Category: Restaurants,Review Stars: 1.0
"It was delicious and I have been looking for something better. One of the owners got out of jail a few months ago after admitting stealing and using his personal phone and this restaurant. We told them we would serve this chicken to their guests, but that they said no. Well, I never thought I'd learn something so",Business Category: Restaurants,Review Stars: 1.0
"Not really a restaurant for a long time. Don't even think about trying to fix the restaurant if you can. A lot of foodie friends who eat here regularly have a lot more patience than I. This is going on way too fast. If I could give my money away, this place would be nice (",Business Category: Restaurants,Review Stars: 1.0
The service at Burgerhouse has a lot of other things on it that can be frustrating though. This one also has nothing good for my personal tastes. We ordered some food and you will never get this taste right! I would always recommend checking your menu for changes. As if the service are really good (I don,Business Category: Restaurants,Review Stars: 1.0
"As for their food - I have tried plenty, and this place is sooooooo bad. All the best. This food can't last. If we could find out what the people here really do know they will stop at some of the other restaurant for dinner. We have had this before, but the one",Business Category: Restaurants,Review Stars: 1.0
"We had a great lunch here, even after our meal it was hard for other chefs and servers because everytime something went wrong after a reservation the table was stuck as people kept waiting for their waiter to go somewhere. While a lot of things that were done well were considered in our list the staff was really bad, especially",Business Category: Restaurants,Review Stars: 1.0
"Now I'd like to eat more meat. But then it went out that I could not order from the restaurant where they serve beef and pork. The meat on the table was terrible, so we made the attempt and I didn't get it. They offered a little menu with sandwiches and steak (a little like they",Business Category: Restaurants,Review Stars: 1.0
"It was so rude, they said you might get kicked out again. Oh well I didn't care, I just wanted that restaurant to back open with me again :) No way.. The server said they would take care of things, well that didn We were seated about 45 minutes in. I saw some patrons were talking",Business Category: Restaurants,Review Stars: 1.0
"based on that idea but it didn't work out so well for me. My food wasn't fresh enough, the staff was rude to me, there were no restaurants where I had food or would buy new food, people started talking about prices on things I did not have. After three times an hour or more they",Business Category: Restaurants,Review Stars: 1.0
"I have ever done was in a Chinese restaurant. I just ordered one in the Korean dish and it tasted bad. One time I said that ""The chicken was way too oily for my taste"". My response was: The chicken is fine, I ordered 3 and nothing better than good sauce with tomato sauce and rice on top",Business Category: Restaurants,Review Stars: 1.0
"Based on Business Category: Restaurants Review Stars: 1.0, please rephrase the following sentences in an informal way: And if you wanted to order and wait at the door we ordered the menu on-site in advance and had an hour before our table had opened that the restaurant had been a good day and a great time of our life. So if your not an experienced server but you're in our neighborhood and wanted a simple, refreshing",Business Category: Restaurants,Review Stars: 1.0
in what I assume was just a 'good dinner'. Unfortunately I didn't actually want to be served that 'bad quality' food and my wife was quite upset at us having such poor service at so very poor an restaurant that we were considering serving the dish but would not get along with our customers until we ordered the,Business Category: Restaurants,Review Stars: 1.0
"This restaurant has been sitting up for 20 years now, and still not getting my share. The next day and two minutes before the menu came out, all of my friends and family came and were looking for something and I thought they might not be up to my standard. I said I'll try to follow my gut",Business Category: Restaurants,Review Stars: 1.0
"This was by far the worst review I've ever seen in my entire life but the second one made sure I remember it so bad, when I finally said bye I knew what I did was no use, and all we ever received had my food (like all their food. but not all its served correctly). There was",Business Category: Restaurants,Review Stars: 1.0
"posted 6 hours ago This was my first experience at the restaurant (there was no pretense to the burger here), and since I've had my share of problems, a lot of it involves my inability to take my eyes off the floor after the rude waitress told me my menu has bad reviews. I had tried both burgers",Business Category: Restaurants,Review Stars: 1.0
The service that worked is not great and will usually leave your face wanting your order back as soon as you come and we can't guarantee our service. .. After reading these reviews of the dining experience on the TSR server side I couldn't say enough good things about the whole service..especially on,Business Category: Restaurants,Review Stars: 1.0
"Somewhat disappointed, as there is no one on the restaurant line who could explain to the owner when they ordered what they could get them, so she just let me take their order out. I have had multiple bad experience with service in the past with other patrons which makes me very disappointed with how she handled my",Business Category: Restaurants,Review Stars: 1.0
"Posted by c: Friday, January 18, 2013 4:42 pm 1 reviews ago ""They had to make the fries on toast instead! It was pretty damn good. The beef in this were amazing. But it would've gone in to the bun if they'd just been more careful!"" ""I wouldn't order",Business Category: Restaurants,Review Stars: 1.0
http://i.imgur.com/9ZKJ1oM.png ) just the other day at a restaurant. They had lunch at the back (I hate to mention food too) and the owner got all tired after seeing some people sit at tables while waiting for his own food. The bartender,Business Category: Restaurants,Review Stars: 1.0
I had just made the drive to the top end of a beautiful city with a good place to eat. We ordered four plates for the entrees and a small pizza. One guy ordered three very delicious but boring pizza so we ended up throwing all 3 of our appetizers. It was the only place the waiter allowed,Business Category: Restaurants,Review Stars: 1.0
"Looking to make our way through the line of patrons who were making very slow, sometimes late, to take to an outside restaurant, I noticed a lot of people in a hurry. They were hungry. I went in expecting that this restaurant would have me coming. The clerk said there was still not a customer of",Business Category: Restaurants,Review Stars: 1.0
I went out and picked them up. While the first person at the table ordered first (I will be honest in saying that I had not noticed my order even at lunchtime) but no good reaction arrived as soon. The manager of the front door and the owner of one other front bar at our table and they waited,Business Category: Restaurants,Review Stars: 1.0
"Based, if they are here for our food then what's their service?"" This also does mean if you order an order on this list you don 'nt want that, your customer service will be a big pain for someone like this, we'll leave it be. 'Please don- wait in line.' We",Business Category: Restaurants,Review Stars: 1.0
To be exact; this diner was full of appetizers and food. On that first day they had 20 total. Today they could not sell all. When I get in my car every couple hours to pick them up all their money is not wasted and that was a big thing. Posted 3:04 a - 1,Business Category: Restaurants,Review Stars: 1.0
"To: 3eaf2n3n5d, 61219@twitchellkolm.com; nvadilg@gmail. This is really bad at business class and rude at an event that is both professional and a pleasure gathering. My waitress at the party got so upset",Business Category: Restaurants,Review Stars: 1.0
"There had to be 2 or 3 people with us because I didn't give all the order until our lunch. I got this really bad. There was no food served so my girlfriend told me the food is ""too bad they forgot one man was in the middle of the plate...and did some better."" After giving our",Business Category: Restaurants,Review Stars: 1.0
Click here to report this Post. It came out moist like other reviewers so my first thought when I opened it was that it might not be delicious. But once I closed down the burger for the first time for some extra time the flavors began to get to me. Overall it tasted awesome and I will never leave a,Business Category: Restaurants,Review Stars: 1.0
"My reaction was that we could never live nextdoor, my food was awful that day. There would never be a customer here, I needed my money back and would go there for only one thing - a hamburger and fries. Well, because they were a bad customer for something like that, and because I told him",Business Category: Restaurants,Review Stars: 1.0
"When the first lady left for a walk back home, she did not even bother trying to get food on the table so we grabbed one by our backs while I grabbed her food. ------------------------- The waitress said: Thank god the menu is very good. Our waiter was fantastic and gave us ~~1",Business Category: Restaurants,Review Stars: 1.0
"I am not a big eatery user, so I would only try this service if you could take a bite out of some time with friends after a dinner. The customer service here does not look very pleasant and I cannot speak my rights, especially to myself. Thank you Restaurant Notification in order to be offered this package from",Business Category: Restaurants,Review Stars: 1.0
"So... that's why I didn't get the rice on their food. We were in good shape and they would just get a few slices when ready to grill the food after it was done. The owner did a good job! �� (Visited 9,546 times, 1 visits today)",Business Category: Restaurants,Review Stars: 1.0
"The next time I ordered something, the wait time would probably decrease. Not always. I also did not receive my ordering from that one. There may be other outlets, just a quick note of what kind the order was but it just doesn't seem right. Also, it's not very good in a big restaurant",Business Category: Restaurants,Review Stars: 1.0
"""If only I had a sandwich instead"" The McDonalds of South Central Chicago (and it seems it is on most orders like that) are always a little annoyed when they don't have one like McDonald's and I find this insulting. However for some McDonald food tastes just fine. When you're not so focused on",Business Category: Restaurants,Review Stars: 1.0
"(or any ). This does sound very negative, but really just a very bad place. There's some nice pizza, good, no-fuss, and good wine. Not good in itself, because I'm not sure what to eat at all this pizza was all I needed to pick up and enjoy at",Business Category: Restaurants,Review Stars: 1.0
"The second dish that came up was this fried chicken sandwich (like my chicken salad, you know what I think about burgers). I didn't make a whole lot of money on it! I've never once said 'what they told me you should make me pay!' The first dish was bad because we couldn't find",Business Category: Restaurants,Review Stars: 1.0
"what happened? So the waiter told me he wouldn't give it one star, and I asked him why. ""It's good because we went all over the town. The best place I've eaten in town"". ""Then he offered us a chicken for dinner. But I gave that up because I wouldn�t",Business Category: Restaurants,Review Stars: 1.0
"Review : ""M.A.. I hate it when there's a food menu and I'm really frustrated. But we were there this year and there was no food and nobody in that room told us if the food on those plates would taste ok and if they needed to cook that on top… and that's when",Business Category: Restaurants,Review Stars: 1.0
Based (2 reviews) on business class category: Best. Food. Restaurant Recommendation: N/A We were a bit hungry. We have eaten at this restaurant at the time. But when our waitress was rude in front of us we thought they didn't care. (See: The restaurant's name is,Business Category: Restaurants,Review Stars: 1.0
Based (5/18/15): I was disappointed in the staff when they asked me about my order because their waitress at that time was quite literally running and driving down on two men who were not on the menu at my place! It was totally normal for them to call on one to do something that they had,Business Category: Restaurants,Review Stars: 1.0
"The waitress said that if you look at my order, I would have just kept them off of our menu. A waiter came to ask if I'd like some food. When I got the menu the waitress didn't want me in because she just said it was late the night she ordered my dish that way. The waitress",Business Category: Restaurants,Review Stars: 1.0
"(i said there was more information about their restaurant/restaurant and that i wasn't a potential visitor at that spot. As per customer's experience, even with that information they refused to help with the search results for it) I am glad my friend got home from work to order a burrito today...",Business Category: Restaurants,Review Stars: 1.0
"""Well, what about you?"" said their waitress standing outside, ""Are you interested in dining at Restaurateurs?"" I went looking down as her restaurant was waiting for me to open. So I went back. It was not good... it must have been really bad. I started waiting with a lot of",Business Category: Restaurants,Review Stars: 1.0
"I just saw the image on one of their menu websites and it appears that people in different reviews for it have different tastes (that isn't exactly fair though). If that is the case, I suspect I would be disappointed. I like fries that contain meat and eggs and so these fries do very well together and the portions",Business Category: Restaurants,Review Stars: 1.0
"But you are absolutely right, I was so disgusted that I almost had to call our chef, he did not reply. The first thing they told me is that we ordered fries and their service didn't include hot sherry fries – so we were all fine, we're just not going to complain anymore, let me",Business Category: Restaurants,Review Stars: 1.0
"Based on Business Category: Restaurants Review Stars: 1.0, please rephrase the following sentences with an informal tone: The food served at these places really felt like this is a bad experience. Everything that had already been laid down was all in one place and so I found myself not liking anything but the most of the best stuff in there. However I loved each bite, and as many times I had to order items in bulk and eat",Business Category: Restaurants,Review Stars: 1.0
"He went with ""The other day he took my order out."" Not that McDonald are happy to serve anything better than $2 or $3. This is clearly a restaurant for those feeling stressed out for lack of an order. And, you better not fill the order to your own satisfaction with McDonald. We ordered Chicken McN",Business Category: Restaurants,Review Stars: 1.0
"The food was good, really not very good. They did try one of my vegetarian dishes I already had, but the chicken and vegetables were a tad off. After dinner our waitress kept saying ""No soup"" to our dinner at 2:45, I thought it was pretty short and it would be an hour until we",Business Category: Restaurants,Review Stars: 1.0
"and do nothing in my case the only reason I went to this restaurant after 2 and three-dinner (I'll be the last person on that first day) is because the staff were clearly very very angry we are talking 2-D, I didn't hear an order! So why do we ask this",Business Category: Restaurants,Review Stars: 1.0
"I told his food tasted so foul that it didn't even make it through. Not only am I bad for anything we did to his hamburgers, but he also made an effort to hide the poor quality. This is not food they served, it's gross and a disgrace the next time you buy, for all",Business Category: Restaurants,Review Stars: 1.0
"The waitress and the meat was not bad. I did like those steak and fries. It was too much (no real sauce). So I ended up throwing the remaining portion at the counter (see: 3 minutes of a good meal). But instead I got the pattouche and pulled back the onion slices. """,Business Category: Restaurants,Review Stars: 1.0
"It did appear it is rice and rice noodles. The quality of this meal is beyond disappointing. In addition to the 'chips and sugar' - it does have a little bit of sauce that seems to be added in without realizing it. Overall, it must be something to eat at anytime. There are also 3 sauces",Business Category: Restaurants,Review Stars: 1.0
"The menu had no actual flavor value, but I actually tasted one in-line in case people had trouble getting a bite. As for the fries, those weren't cooked properly at all. And the quality of their flavor wise is really great. We really appreciate the way they use the potato, as is the point of",Business Category: Restaurants,Review Stars: 1.0
"Post 1 of 10 at 2 hours of age My review : First up was a great food. Everything was good but nothing like what I thought it might be! On second order it wasn't good for the amount of meat, as expected. On a side point, there's the fish so not all the chips",Business Category: Restaurants,Review Stars: 1.0
"Based this way you know we needed something specific for the entire menu, including cocktails (and the food from here on out which I have learned very fast). But then, in spite of some of our own staff not coming along (as usual), they did not take us in on our table. No matter how good",Business Category: Restaurants,Review Stars: 1.0
"I said, 'that's it, this is better.' The second one is just plain, really bad... the third was the sandwich which made me like the restaurant a hell of a lot better, but still isnt actually very appetizing. It had nothing really to do with me and the whole time I ate",Business Category: Restaurants,Review Stars: 1.0
"the waitress said the dishwas not really on there at all and the way we saw the cooks it was really bad quality. She asked for more seasoning and didn't give it any special seasoning, she only got on it a few bits. It is so very salty! We ate that the whole lunch was fried and a",Business Category: Restaurants,Review Stars: 1.0
"No? Fry that, if you will. You didn, in fact, get any flavor, except maybe the heat which was hot even now and I didn' know how to make this. The waitress was pretty much kind enough to come around after a while and bring you the meatballs. There were lots",Business Category: Restaurants,Review Stars: 1.0
"Based on Business Category: Restaurants Review Stars: 1.0, please rephrase the following sentences with a professional tone: As expected we were disappointed with him. I tried to get his plate, but he did not take a seat or do anything about it except make me put on the hat. In retrospect he could have made someone else get in the car and drive home so I have no regrets and it is probably because I am pretty into",Business Category: Restaurants,Review Stars: 1.0
While they're great to order we were told the hot chicken fried sauce in here were just too much for comfort and that the price was out of the norm to be worth it. I definitely need some chicken nuggets and so can only hope to get mine now that they get the best. Thanks! I'm in good,Business Category: Restaurants,Review Stars: 1.0
And yes my sister's restaurant was not too close to my apartment. No one wanted to go there since most of my family was just around. It is not fair. And I did not. The location was nice but there were some food left over from last night. We were just standing down when the lights,Business Category: Restaurants,Review Stars: 1.0
"This place will always be awesome. If you have ever walked through here, you'll know exactly how special the staff is. It's the nicest bar. If you're from a small town like my mom where it's hard to get the service, great place to eat here... The bartender can handle even",Business Category: Restaurants,Review Stars: 1.0
"Laurie-Ann, one of Chicago's foremost independent burger chains and one I am certain we all loved. They always gave me free samples to see what I came up with in one basket, and they also provided free shipping! This is a fast food establishment, so we found them quickly. We spent $",Business Category: Restaurants,Review Stars: 1.0
But I've gotten in at least 3 attempts so far and no one seemed to be enjoying it either. In fact we have not been very happy as there seems to have been so much more in store than I expected. So in what is one thing we'd rather see do.,Business Category: Restaurants,Review Stars: 1.0
This recipe does NOT make your food great for a few seconds on first opening. You should try cooking something at your own time instead and just keep cooking while eating something tasty. 1 cup boiling water (or 2 pounds ground ground beef or even a bag of beans and beef stew) Baking paper Mix,Business Category: Restaurants,Review Stars: 1.0
"Tours, you must remember to check and remember that there are all three restaurant restaurants in Bali, that make you feel like your life is ""like the music"" (The best restaurant. The only place I could find a better atmosphere but we always come at night) BALOKA is an iconic destination",Business Category: Restaurants,Review Stars: 1.0
You can click here for more reviews about our website but we cannot offer updates of our menu.,Business Category: Restaurants,Review Stars: 1.0
I recently opened and the first person that greeted me as a patron of the place told me to put my order! I had no idea how great they were before I bought so I went on them on their own so their servers were fast service. When they opened they could serve the entire day. Not that it helped the,Business Category: Restaurants,Review Stars: 1.0
